latitude,longitude,u_current,v_current,magnitude
5.0,74.0909090909091,0.1069602348075123,-0.05691678201957979,0.12116109897794146
5.0,74.29292929292929,0.14196367353659436,-0.10237215217399387,0.17502497577414516
5.0,74.4949494949495,0.13156951942667597,0.03220256735896675,0.1354531054892255
5.0,74.6969696969697,0.14812234219058948,-0.019761888156424618,0.1494348034412771
5.0,74.8989898989899,0.1484362008166356,-0.06655647382166748,0.16267473657716763
5.0,75.1010101010101,0.05404281089275603,-0.0037427921889548153,0.05417226137572523
5.0,75.3030303030303,0.2167021332172273,-0.0931447202068923,0.2358723244539664
5.0,75.5050505050505,0.05702119211579889,-0.022024115991400178,0.06112673748458603
5.0,75.70707070707071,0.1117021557812983,-0.16511589536259902,0.19935052171384499
5.0,75.9090909090909,0.15598639556662866,-0.2728727364385161,0.3143108109711033
5.0,76.11111111111111,0.09475418559811791,-0.0882102614071656,0.12945812414013677
5.0,76.31313131313131,0.1565414464405074,-0.09581990547803179,0.18353931115569003
5.0,76.51515151515152,0.38850512154208855,-0.32194975578489105,0.5045670170694712
5.0,76.71717171717171,0.13753432384129988,-0.15869589723739588,0.21000018579626462
5.0,76.91919191919192,0.14620600169021208,-0.07055433042255815,0.16233948525116682
5.0,77.12121212121212,0.19133348337368516,-0.18969517460991459,0.26943043838845354
5.0,77.32323232323232,0.1599009778070482,-0.08440997275619495,0.18081306978299908
5.0,77.52525252525253,0.05102081106863328,-0.20356473451351226,0.20986120246405218
5.0,77.72727272727272,-0.03135260161260439,-0.055343386783200055,0.0636072015460008
5.0,77.92929292929293,0.20501928028834096,-0.1789862208915954,0.2721561547329112
5.0,78.13131313131314,0.03451257453042603,-0.09217823168925243,0.0984273549277624
5.0,78.33333333333333,0.0027601168919834974,-0.1139852892927262,0.114018702064196
5.0,78.53535353535354,0.23461743719253225,-0.3923588005689854,0.4571550833346652
5.0,78.73737373737373,0.1252088569495712,-0.04375670964783344,0.13263448834229727
5.0,78.93939393939394,-0.008874446892312116,-0.11216539721854654,0.11251591949959257
5.0,79.14141414141415,0.019451232802445755,-0.017591639787165957,0.026226251122422016
5.0,79.34343434343434,0.14709652129596096,0.06625372792641232,0.16132868015799348
5.0,79.54545454545455,-0.14431262765803432,0.09813505965456853,0.1745182639008656
5.0,79.74747474747474,0.019080275694891884,0.06435581499132302,0.06712471857513057
5.0,79.94949494949495,0.16214060992345058,0.04701102303181479,0.1688182859551843
5.0,80.15151515151516,0.22059646944068342,0.06243083200513814,0.2292605747060496
5.0,80.35353535353535,0.12073533774112473,0.19692776991412103,0.23099257205116455
5.0,80.55555555555556,0.19882504901272138,0.10664240556952141,0.2256191542856354
5.0,80.75757575757575,-0.10755299932742109,0.07919383440771144,0.13356388386281773
5.0,80.95959595959596,0.17515655114965054,0.17530064335774104,0.24781067969778475
5.0,81.16161616161617,0.16926205585715046,0.10412843153142143,0.19872688244468348
5.0,81.36363636363636,0.23960505531857673,-0.014717314580767301,0.24005662224293559
5.0,81.56565656565657,0.23077677654749984,0.17481123843324675,0.28951146726204147
5.0,81.76767676767676,0.14176997083788198,0.32813440901837904,0.3574505770217958
5.0,81.96969696969697,-0.13892121087489276,0.18483803332806942,0.23122327174299503
5.0,82.17171717171718,0.15034734429287103,0.1214261507250336,0.19325794683742678
5.0,82.37373737373737,0.21188115143119746,0.08098288088996301,0.22683000094574784
5.0,82.57575757575758,0.14763897954004712,0.0622951713713328,0.1602434293686021
5.0,82.77777777777777,0.14240737423635874,0.2278083677467009,0.2686568678673792
5.0,82.97979797979798,0.304510927810092,0.27873709781239714,0.41282111725618026
5.0,83.18181818181819,0.005727017537282657,0.1842737960528551,0.18436276913086758
5.0,83.38383838383838,0.1104706686924173,0.05947018572127985,0.12546103630639013
5.0,83.58585858585859,0.04787404531712094,0.10382579676319022,0.1143316241839371
5.0,83.78787878787878,0.20256159700899856,0.09324591733756632,0.22299327721471826
5.0,83.98989898989899,0.2939412935085714,0.12018000685022956,0.31756057386900743
5.0,84.1919191919192,-0.07352665296041946,0.017897809916884794,0.07567364333361319
5.0,84.39393939393939,0.13371682109864577,0.05176549217855153,0.14338707900370565
5.0,84.5959595959596,0.10637457628144649,0.07509044220951733,0.13020800662892484
5.0,84.79797979797979,0.06650707728473756,0.1637349331016857,0.17672668063077387
5.0,85.0,0.21133099906514752,-0.057941066545201564,0.21913000332740576
5.202020202020202,65.0,0.7267329195077147,0.40144023429625164,0.8302379165082958
5.202020202020202,65.20202020202021,0.1514473466994569,0.05242634763645744,0.16026484564246826
5.202020202020202,65.4040404040404,0.19357747743853493,0.21944174701354927,0.2926207786604107
5.202020202020202,65.60606060606061,0.25825510687277436,0.15999135019028055,0.3037975186889733
5.202020202020202,65.8080808080808,0.7065654619160713,0.257375607625294,0.7519820179852444
5.202020202020202,66.01010101010101,0.2543617317068173,0.14328993840205126,0.291945023941417
5.202020202020202,66.21212121212122,0.21382629339684184,0.1654024967648274,0.27033251688221127
5.202020202020202,66.41414141414141,0.3338692826452767,0.2855042555988294,0.43929645782673166
5.202020202020202,66.61616161616162,0.10885033720460371,0.19645224700696087,0.2245927008244923
5.202020202020202,66.81818181818181,0.25900100971021395,0.3597408802893428,0.4432775924657839
5.202020202020202,67.02020202020202,0.3172639954057372,0.1882836779495166,0.3689270743155196
5.202020202020202,67.22222222222223,0.3549880897456333,0.414516100714948,0.5457473239633692
5.202020202020202,67.42424242424242,0.22148861592065397,0.2571516124368586,0.33938791781871563
5.202020202020202,67.62626262626263,0.15365738893885061,0.2539363331668247,0.29680676285711177
5.202020202020202,67.82828282828282,0.19032837525677454,0.07907709584107382,0.20610210458542622
5.202020202020202,68.03030303030303,0.15442442229143466,0.28171139579426535,0.32126035037084266
5.202020202020202,68.23232323232324,0.39686638679005626,0.2668133013721255,0.4782178026306499
5.202020202020202,68.43434343434343,0.2022898288610652,0.19043236572746322,0.2778230745946012
5.202020202020202,68.63636363636364,0.2535958129074844,-0.5377812910005539,0.594575103140411
5.202020202020202,68.83838383838383,0.37362955971705175,-0.041882796494962446,0.3759697016204848
5.202020202020202,69.04040404040404,-0.05702667072454034,0.15592438738790923,0.166025467191693
5.202020202020202,69.24242424242425,0.286018012187115,-0.18349756403725798,0.3398200395843015
5.202020202020202,69.44444444444444,0.24110856845198583,-0.08605994118151218,0.2560071390745408
5.202020202020202,69.64646464646465,0.12577663191178395,-0.024796829549324002,0.12819767505992694
5.202020202020202,69.84848484848484,0.13032760317265893,-0.042147250693269064,0.1369732634119934
5.202020202020202,70.05050505050505,0.2657975120291044,-0.0004772182292068108,0.2657979404323897
5.202020202020202,70.25252525252526,0.23474244188081334,-0.13050343163307057,0.26857989442282265
5.202020202020202,70.45454545454545,0.24999430187665087,-0.1251415747283821,0.2795667446179772
5.202020202020202,70.65656565656566,-0.16174849357419419,-0.22655476324301863,0.278369603084858
5.202020202020202,70.85858585858585,0.18414437697033204,-0.19312675075329855,0.2668465728210097
5.202020202020202,71.06060606060606,0.22499535176852753,-0.21359105700486444,0.3102322484041572
5.202020202020202,71.26262626262626,0.1702477685048705,-0.10513379244885578,0.20009352062365002
5.202020202020202,71.46464646464646,0.30527618193905404,-0.3814322924425974,0.4885531096792871
5.202020202020202,71.66666666666667,0.22367414956998377,-0.12542825536741645,0.25644175250994
5.202020202020202,71.86868686868686,0.29699967494120794,-0.29789175589050854,0.42065223777214533
5.202020202020202,72.07070707070707,0.17692558154452065,-0.1647786928610251,0.24177402471286047
5.202020202020202,72.27272727272727,0.18558876008276334,-0.12974390629401564,0.2264435229576854
5.202020202020202,72.47474747474747,0.4150108665393262,-0.12336876044930926,0.4329594327422853
5.202020202020202,72.67676767676768,0.5887954337280484,-0.06455963570853054,0.5923242434189393
5.202020202020202,72.87878787878788,0.1850799854450579,-0.09744078183881415,0.20916334998680391
5.202020202020202,73.08080808080808,0.07887488650591866,0.092894330047359,0.12186305541988193
5.202020202020202,73.28282828282828,0.5410175261649346,-0.041156071973916034,0.5425806722303587
5.202020202020202,73.48484848484848,0.2034191719597467,-0.03839040254385234,0.20701010247876314
5.202020202020202,73.68686868686869,0.23439251018407894,-0.12867661605522723,0.26739020241926953
5.202020202020202,73.88888888888889,0.08848399947885247,-0.0073969919665596295,0.08879264414312095
5.202020202020202,74.0909090909091,0.17652721570449467,0.015693995262680546,0.17722347297038907
5.202020202020202,74.29292929292929,0.1041657044358072,-0.08564687327773143,0.13485503654984388
5.202020202020202,74.4949494949495,0.19947502139152526,-0.22829780275936468,0.3031669027184584
5.202020202020202,74.6969696969697,-0.08758978769925582,-0.15014676539901856,0.17382756418068057
5.202020202020202,74.8989898989899,0.2177651545146218,-0.08034644600158454,0.23211465680965226
5.202020202020202,75.1010101010101,0.19260243096509472,-0.07990454291195298,0.20851962111905012
5.202020202020202,75.3030303030303,0.06610406672720924,-0.07779826184159906,0.10208975062879397
5.202020202020202,75.5050505050505,0.17255529848286183,-0.16680212097471148,0.23999641371522998
5.202020202020202,75.70707070707071,0.2643525070421801,0.1520905125400829,0.3049815928612594
5.202020202020202,75.9090909090909,0.22432027891470097,-0.07194229320121014,0.23557436423222738
5.202020202020202,76.11111111111111,0.18522474031553604,-0.015354696850685004,0.18586008484969063
5.202020202020202,76.31313131313131,0.3110713907847664,-0.22748899613275433,0.3853785846751959
5.202020202020202,76.51515151515152,0.04745487841687118,-0.019371690619646484,0.051256491130619995
5.202020202020202,76.71717171717171,0.23122274678791818,-0.134914798594281,0.2677049897030033
5.202020202020202,76.91919191919192,0.11481067648891127,-0.09449466983774377,0.1486967856531729
5.202020202020202,77.12121212121212,0.5965094087227673,-0.04170711560584472,0.5979656831181408
5.202020202020202,77.32323232323232,0.29588743904832,-0.18967505280931715,0.35146266123841735
5.202020202020202,77.52525252525253,0.3952880089380198,-0.18129704557863643,0.43488070633879145
5.202020202020202,77.72727272727272,0.30010133210203965,-0.18710703887490462,0.3536521645995593
5.202020202020202,77.92929292929293,0.022778054254515175,0.011549583672705706,0.025538845679365915
5.202020202020202,78.13131313131314,0.21623269412223567,-0.057354744385273965,0.22370995666456253
5.202020202020202,78.33333333333333,0.11520133981021405,-0.09937565249172173,0.15214095110200884
5.202020202020202,78.53535353535354,0.09525896531378783,-0.09277106144200216,0.132968944922223
5.202020202020202,78.73737373737373,0.1784136794137705,-0.04711692860052523,0.18453033886791265
5.202020202020202,78.93939393939394,0.12407101472687553,-0.07871274226397937,0.1469330204211164
5.202020202020202,79.14141414141415,0.09453161045924535,-0.05174466710283826,0.10776704482169888
5.202020202020202,79.34343434343434,0.009185860175400282,-0.23579934800326988,0.2359782035399227
5.202020202020202,79.54545454545455,0.4023144065283193,0.06784192785293347,0.40799437358257334
5.202020202020202,79.74747474747474,0.2368216738217683,-0.041263759108505896,0.24038968989436468
5.202020202020202,79.94949494949495,0.2008004625871068,0.2621774016323123,0.3302390281324527
5.202020202020202,80.15151515151516,0.10571288473742084,0.034137491655756705,0.11108817370023724
5.202020202020202,80.35353535353535,0.137502608650428,0.1316589984303782,0.19037084664770257
5.202020202020202,80.55555555555556,0.015033798738733353,0.172093622151725,0.17274903730503807
5.202020202020202,80.75757575757575,0.21738996801833638,0.21082468943716814,0.3028290736889239
5.202020202020202,80.95959595959596,0.20892370029000967,0.2932957921275363,0.36009933938093913
5.202020202020202,81.16161616161617,0.21663757296058755,0.13720767979550716,0.2564328087689255
5.202020202020202,81.36363636363636,0.20914062971173686,0.18500843321685229,0.27922736856829833
5.202020202020202,81.56565656565657,0.011032047629762648,0.0933996310792817,0.094048908343751
5.202020202020202,81.76767676767676,0.244574160668328,0.04643813499563228,0.24894380982159345
5.202020202020202,81.96969696969697,0.24191050222328228,0.2810477572063774,0.3708214299587546
5.202020202020202,82.17171717171718,0.35716393041607425,0.0250630126150114,0.35804221509704487
5.202020202020202,82.37373737373737,0.08529289860444367,0.2135504681554251,0.22995364968129806
5.202020202020202,82.57575757575758,-0.21058966751946886,0.2812036343471861,0.3513167972585802
5.202020202020202,82.77777777777777,0.2074383371620419,0.12049364800202941,0.23989452460068766
5.202020202020202,82.97979797979798,0.010470694114848647,0.07670130327024023,0.07741269507387073
5.202020202020202,83.18181818181819,0.05501067976609762,0.03695728776291138,0.06627228687105027
5.202020202020202,83.38383838383838,0.15352557683098345,0.19172635617121903,0.24561982491643328
5.202020202020202,83.58585858585859,0.06479074737978964,0.20320015806463831,0.21327950014833988
5.202020202020202,83.78787878787878,0.20872569515209471,0.18322735890911507,0.27773851167876384
5.202020202020202,83.98989898989899,0.010776523195035914,0.18517610323175207,0.18548941387655968
5.202020202020202,84.1919191919192,-0.007734396860267858,0.015450401142098868,0.0172781882801378
5.202020202020202,84.39393939393939,-0.058867841560662076,0.15484789906274632,0.16566017811821188
5.202020202020202,84.5959595959596,0.006792685552914594,0.07133511034699527,0.07165778775010269
5.202020202020202,84.79797979797979,0.08671497676182621,0.005739261589113552,0.08690469675680558
5.202020202020202,85.0,0.07807274600395356,0.09124967705187229,0.12009103726202398
5.404040404040404,65.0,0.39965948059551504,0.28331767608131997,0.4898944845678471
5.404040404040404,65.20202020202021,0.2949422609431058,0.39229952363682113,0.4908053112344119
5.404040404040404,65.4040404040404,-0.47891200828727293,0.36733659968730664,0.6035668058728724
5.404040404040404,65.60606060606061,0.18214422513775985,0.13605670036559037,0.22734982838218062
5.404040404040404,65.8080808080808,0.18218895891995152,0.22131146497683493,0.28665585862237075
5.404040404040404,66.01010101010101,0.1789914857417643,0.2882020023925961,0.339261471657402
5.404040404040404,66.21212121212122,0.09916805001687817,0.2865418162108298,0.3032169430977613
5.404040404040404,66.41414141414141,0.2758069132331561,0.2851027618633872,0.39667749899551014
5.404040404040404,66.61616161616162,0.4059441471713795,0.27016348515436023,0.48762583948499777
5.404040404040404,66.81818181818181,0.2161181338535633,0.2328123869404138,0.31766122724254475
5.404040404040404,67.02020202020202,-0.10222916447256856,0.1673386478899711,0.19609442915698347
5.404040404040404,67.22222222222223,0.0418162484087418,0.23673712012420484,0.24040187743793473
5.404040404040404,67.42424242424242,0.45605919704223946,0.14784172877906945,0.4794237874523918
5.404040404040404,67.62626262626263,0.3989177588708229,0.28220643659612354,0.48864695967416183
5.404040404040404,67.82828282828282,0.3916773656007982,0.15618812491557624,0.4216703559519272
5.404040404040404,68.03030303030303,0.438739591818793,0.2445552921880856,0.5022944558389243
5.404040404040404,68.23232323232324,0.34576921439611674,0.19435357664542371,0.396648033373388
5.404040404040404,68.43434343434343,0.19631653914065494,0.06768433149902629,0.20765681368699268
5.404040404040404,68.63636363636364,0.23362891534591093,0.08788049719509591,0.24961060048195885
5.404040404040404,68.83838383838383,0.4232705827544911,0.0850733550777621,0.4317354073613994
5.404040404040404,69.04040404040404,0.17378770336570182,0.10364985469957601,0.20234984116714394
5.404040404040404,69.24242424242425,0.2701143609506304,0.18986401427409763,0.33016679407239335
5.404040404040404,69.44444444444444,0.8274442165491761,0.05610290147620389,0.829343998021767
5.404040404040404,69.64646464646465,0.47303999482893505,-0.050916033319078485,0.4757722975927754
5.404040404040404,69.84848484848484,0.45852231861342574,-0.0032772281549021845,0.4585340302431338
5.404040404040404,70.05050505050505,0.5927469269210528,-0.10633709098818483,0.6022096780143785
5.404040404040404,70.25252525252526,0.3555259314174183,-0.13490174550289102,0.38025934419807433
5.404040404040404,70.45454545454545,0.35856553730490515,-0.05549389376713875,0.3628344206221259
5.404040404040404,70.65656565656566,0.4308135319619306,-0.11146243445251759,0.44499907147722817
5.404040404040404,70.85858585858585,0.3156905194968964,-0.21112296005980227,0.3797807372216674
5.404040404040404,71.06060606060606,0.25459167621276096,-0.21316881331525503,0.33205099693730383
5.404040404040404,71.26262626262626,0.34609709996151977,-0.26740676222691057,0.4373666414879554
5.404040404040404,71.46464646464646,0.20216889768909888,-0.06081622139196963,0.21111815643667978
5.404040404040404,71.66666666666667,-0.2815246176576575,-0.13592950510087443,0.31262268104579183
5.404040404040404,71.86868686868686,-0.0830648388099614,-0.15907988985176919,0.17946080018147664
5.404040404040404,72.07070707070707,0.23247944673467003,-0.20203823503269233,0.30800347655372934
5.404040404040404,72.27272727272727,0.20444716171245958,-0.031777391630614694,0.2069020167884452
5.404040404040404,72.47474747474747,0.24178052810110628,-0.09749847069822608,0.26069862975731706
5.404040404040404,72.67676767676768,0.4652596908558849,-0.07739029235859227,0.47165224189720756
5.404040404040404,72.87878787878788,0.3243295455644116,-0.18762448278276964,0.3746900060923957
5.404040404040404,73.08080808080808,0.11485514382036087,0.008915338071674815,0.11520063938593413
5.404040404040404,73.28282828282828,0.2170633321590458,-0.04530379261511951,0.22174066788323246
5.404040404040404,73.48484848484848,0.23741971903870632,-0.04304339659207807,0.24128998524307047
5.404040404040404,73.68686868686869,0.23063410542885338,-0.00879192656228191,0.23080162165730989
5.404040404040404,73.88888888888889,0.20187815419648958,0.10221089516823292,0.22627827167643189
5.404040404040404,74.0909090909091,-0.0077611980628769575,0.009043702606985443,0.01191741382241971
5.404040404040404,74.29292929292929,0.011246533014237144,0.0362879017018926,0.037990739855477226
5.404040404040404,74.4949494949495,0.13464169820181132,0.04425377888484575,0.1417278513216667
5.404040404040404,74.6969696969697,0.10501942976963739,-0.14170096528110254,0.1763752935950385
5.404040404040404,74.8989898989899,0.19141857954049926,-0.04423064361505334,0.19646226718610446
5.404040404040404,75.1010101010101,0.43230091992686076,-0.08687071715804608,0.4409428612293925
5.404040404040404,75.3030303030303,0.08696816139205141,0.05470831947887499,0.10274464130122092
5.404040404040404,75.5050505050505,0.25235893918370605,-0.026569960057465234,0.25375381172187494
5.404040404040404,75.70707070707071,0.18601416296589243,-0.07437529117788526,0.200332106167975
5.404040404040404,75.9090909090909,0.23695756657478514,-0.10846240575382834,0.26060119304974766
5.404040404040404,76.11111111111111,0.13258913229061112,-0.02058421042790883,0.13417744862873793
5.404040404040404,76.31313131313131,0.14216723243194943,-0.08412958307085824,0.16519475998056465
5.404040404040404,76.51515151515152,0.48180762886563094,0.21280254805362178,0.5267100869465436
5.404040404040404,76.71717171717171,0.33000961337488377,-0.11077081377867895,0.348104177086445
5.404040404040404,76.91919191919192,-0.16809278635479066,-0.1596018089310439,0.23179284337222048
5.404040404040404,77.12121212121212,0.5362132374025038,-0.15294953138846512,0.5576003901699003
5.404040404040404,77.32323232323232,0.3610289906991979,-0.13700224389243004,0.38614964321729267
5.404040404040404,77.52525252525253,0.24785019890811286,-0.2359713160010813,0.3422165733480383
5.404040404040404,77.72727272727272,0.4427522127896308,-0.18515625062161403,0.47990869868587344
5.404040404040404,77.92929292929293,0.30492901245368337,-0.1924323359786531,0.3605716386048407
5.404040404040404,78.13131313131314,0.16049038650745756,-0.12895624221654642,0.20588073384346992
5.404040404040404,78.33333333333333,0.33192819972043364,-0.12266498572134997,0.353868659945561
5.404040404040404,78.53535353535354,0.4379043920185567,-0.020381811553328518,0.4383784606836166
5.404040404040404,78.73737373737373,0.26770810792391686,0.1753027437340038,0.3199979421947481
5.404040404040404,78.93939393939394,0.1580280891909553,0.08575150778717455,0.1797948777388232
5.404040404040404,79.14141414141415,-0.19953342010553313,-0.1112481137300346,0.22845071360690009
5.404040404040404,79.34343434343434,0.21531569094789882,0.024873492822483894,0.2167476353125017
5.404040404040404,79.54545454545455,0.09725591125832417,0.04557015060156001,0.10740275089836333
5.404040404040404,79.74747474747474,0.5188727009910922,-0.08176243759413176,0.525275143172724
5.404040404040404,79.94949494949495,0.22496885133725014,-0.05046135163812322,0.23055873889564038
5.404040404040404,80.15151515151516,0.27799901665563453,0.051469803811914405,0.2827235292046573
5.404040404040404,80.35353535353535,0.19862142941120903,0.0675342574559093,0.2097888179848319
5.404040404040404,80.55555555555556,0.10439944208637891,0.17379859635732894,0.20274416293379433
5.404040404040404,80.75757575757575,0.24083038664695253,0.20676590784666501,0.3174136351516365
5.404040404040404,80.95959595959596,0.00017693204165897345,0.16015687863160866,0.16015697636371384
5.404040404040404,81.16161616161617,0.2703324381264173,0.21275003875144302,0.34400902036445746
5.404040404040404,81.36363636363636,0.07511974934134762,0.260643102916167,0.27125228817260605
5.404040404040404,81.56565656565657,0.1931706097411688,0.14522963015317428,0.24167442964079325
5.404040404040404,81.76767676767676,0.30093905595002174,0.24382644373827986,0.38731853823712964
5.404040404040404,81.96969696969697,0.19076861698899333,0.24558582890324349,0.3109743793079848
5.404040404040404,82.17171717171718,0.13205281307225727,0.1455827923242404,0.19655099811809512
5.404040404040404,82.37373737373737,0.22663883442952967,0.15496570246001823,0.2745533285365571
5.404040404040404,82.57575757575758,0.2697878171523954,0.13439968614329195,0.3014112504855612
5.404040404040404,82.77777777777777,0.08448443173149157,0.1946443089710175,0.21218865714217144
5.404040404040404,82.97979797979798,0.26438133769137356,0.2094435670196516,0.33728934090094725
5.404040404040404,83.18181818181819,0.2725320505205396,0.01534756874013313,0.2729638555324918
5.404040404040404,83.38383838383838,-0.024055711122619727,0.31082947072571787,0.3117589407045848
5.404040404040404,83.58585858585859,0.17843302495678953,0.16518560781255426,0.24315556630197316
5.404040404040404,83.78787878787878,0.0820178144476725,0.15280605216375065,0.173426097991749
5.404040404040404,83.98989898989899,0.28297514410562624,0.04266032611361664,0.28617273735581467
5.404040404040404,84.1919191919192,0.2170214280872677,0.14784557289784572,0.26259591328603976
5.404040404040404,84.39393939393939,0.10594680585471403,0.07883059861236251,0.1320567641145272
5.404040404040404,84.5959595959596,0.32040947421181243,0.07207039399062845,0.3284149400600626
5.404040404040404,84.79797979797979,0.4641766415531837,0.011055079990879076,0.46430826974887873
5.404040404040404,85.0,-0.5170566516368927,0.1499902483514772,0.538372227740708
5.606060606060606,65.0,0.1048241812916948,0.14584028878287966,0.1796037271766592
5.606060606060606,65.20202020202021,-0.12923411309258795,0.03945936088237356,0.13512400655721102
5.606060606060606,65.4040404040404,0.18689417314821774,0.3020191389504608,0.35516896295866524
5.606060606060606,65.60606060606061,0.06039325135935365,0.32738909408331074,0.332912847055269
5.606060606060606,65.8080808080808,0.41195588447671094,0.454383933804052,0.613328957456139
5.606060606060606,66.01010101010101,0.7592717252489825,0.3103920778065629,0.8202662950089085
5.606060606060606,66.21212121212122,0.27222466742441914,0.4009305298066621,0.48461485664947
5.606060606060606,66.41414141414141,0.028465494968122118,0.35980772797905863,0.3609319679901359
5.606060606060606,66.61616161616162,0.1572435108971201,0.4009632727737854,0.4306937053553462
5.606060606060606,66.81818181818181,0.20912729798103116,0.12127405912846362,0.24174702516957905
5.606060606060606,67.02020202020202,0.5948704262479995,0.2658137801201436,0.6515579711171038
5.606060606060606,67.22222222222223,0.3681616982558319,0.19105773756094865,0.41478439597521816
5.606060606060606,67.42424242424242,0.38553060024107094,0.2557785653802277,0.4626624236202978
5.606060606060606,67.62626262626263,0.22695136584111197,0.4325943083467438,0.4885128023615593
5.606060606060606,67.82828282828282,0.24511931544739243,0.21430518707531382,0.32559206380497596
5.606060606060606,68.03030303030303,0.40404142044727615,0.006892516315880767,0.404100205664656
5.606060606060606,68.23232323232324,0.34476068294343787,-0.05492139049327047,0.34910784528185557
5.606060606060606,68.43434343434343,0.5590117797324862,-0.003957415886776391,0.5590257874375587
5.606060606060606,68.63636363636364,0.2849382568016687,0.018803689469333022,0.285558030751777
5.606060606060606,68.83838383838383,-0.3612264409635814,-0.20089076669593597,0.4133299430175568
5.606060606060606,69.04040404040404,0.3444847259564746,-0.0539368335123878,0.34868167205439754
5.606060606060606,69.24242424242425,0.2400280141419197,0.07195832933003758,0.25058221950665965
5.606060606060606,69.44444444444444,0.4260564997563775,0.013856462349134284,0.426281764251638
5.606060606060606,69.64646464646465,0.45802309572120686,-0.1682780109976031,0.4879576264383489
5.606060606060606,69.84848484848484,0.4661846374034549,-0.054904347298211725,0.4694066504676232
5.606060606060606,70.05050505050505,0.36697529914307736,-0.20527436161688364,0.4204859494898376
5.606060606060606,70.25252525252526,0.3571874787872091,-0.04536603035747644,0.3600569006598241
5.606060606060606,70.45454545454545,0.33914619888901054,-0.11488653999944481,0.358076892990749
5.606060606060606,70.65656565656566,0.36014837422587487,-0.257330277597115,0.442634977408868
5.606060606060606,70.85858585858585,0.5943352118321779,-0.3214079045595778,0.6756755028391798
5.606060606060606,71.06060606060606,0.4121875777040772,-0.08882539900152685,0.421649796301783
